participante_id;jogo_id;gols_a;gols_b
e9a92fec-c860-4dc8-86ce-1622de1d64a5;39a3507d-d9d6-496f-b1d2-1b17699bdcff;1;2
e9a92fec-c860-4dc8-86ce-1622de1d64a5;c5b846f6-0e5f-488f-8db9-903cf600effb;3;1
e9a92fec-c860-4dc8-86ce-1622de1d64a5;05922653-dbb1-4d88-9481-81d45a2a89d4;0;3
e9a92fec-c860-4dc8-86ce-1622de1d64a5;99412f67-a0f5-4a96-a16c-8d79249bbfef;2;0
e9a92fec-c860-4dc8-86ce-1622de1d64a5;fc1a59d4-4b43-412c-a8cf-df27888531b1;3;0
e9a92fec-c860-4dc8-86ce-1622de1d64a5;0a1b2929-b031-4c05-9f44-eb05cc63e024;1;2
e9a92fec-c860-4dc8-86ce-1622de1d64a5;9fa9c061-bbc6-494a-a0b1-3b04e740478e;1;0
e9a92fec-c860-4dc8-86ce-1622de1d64a5;c4fdc0dc-d354-4607-bf5d-9663d8ffcb63;3;2
e9a92fec-c860-4dc8-86ce-1622de1d64a5;75669d9e-deb8-4a01-8f82-efcafd8e3cad;2;1
e9a92fec-c860-4dc8-86ce-1622de1d64a5;214de929-fd81-4d39-9c4a-8833663e4fe1;3;1
e9a92fec-c860-4dc8-86ce-1622de1d64a5;0aa2ebcd-70de-412a-9441-b8b8075500f9;1;4
e9a92fec-c860-4dc8-86ce-1622de1d64a5;3bce09a8-fe18-493f-bba3-75b418219afc;0;3
e9a92fec-c860-4dc8-86ce-1622de1d64a5;c69858fe-95a6-4da7-b0ed-a1c58b2d06b3;3;2
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;00804107-d265-4ce0-8fa0-ddbe68e8163d;2;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;eeb974eb-67fc-4260-a4ea-0a9450cd4bc7;0;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;51f0ff44-15d4-4669-a082-050405194406;1;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;e5044fff-3542-4b24-9331-b3c3bd84692d;1;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;f2e46b5c-6866-492b-b8b3-f6cae34f7ec7;2;2
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;f0e9ba93-8a74-429c-be82-31adef64970b;0;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;2c237b79-380c-4474-b377-275e67b9c3a4;0;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;1dc15474-5c90-41fd-833a-5bf953fc1a62;0;3
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;ed124ab7-1f57-4c61-ae5b-85f327355a54;1;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;bed268f0-cf7e-405c-a096-7cf8a582c7e2;3;2
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;b6ed7065-a307-4e7d-b9f8-f454cdbdf5a8;2;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;72b48638-ef0f-4645-92c8-51ec6218ed9a;1;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;c6d40e5f-a57d-49c7-8a85-c6524e5629b6;1;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;02f0c2c3-b0ec-4dc8-9286-274dc62d85b7;0;3
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;46507557-7c9f-4c02-a1a1-6e23f971e923;1;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;3e2e3c77-f016-493b-bf16-07e31fe91466;8;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;558195d2-5afb-439d-b3ff-bd8aaa0d05ad;1;3
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;790cc44b-d80a-4fa0-9dff-60a47c367dcc;6;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;d15617ab-21a0-4233-b0c7-d81e9c4fe168;1;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;8d6f9e88-4f45-4613-bed8-1104fed67e81;2;2
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;38e77705-c9dd-4340-b07b-1a602079c785;1;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;7029238d-800f-474c-a1a1-6e39f6426826;1;2
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;b9fe6496-64c2-44a6-9e68-7faa1dbabf94;1;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;e7c8da36-b6ff-47fa-9904-06af82e7ade4;2;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;35f389be-886f-421b-a0da-6244a230cfc3;5;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;9976821a-b7c4-45e4-90e1-4718a8ea498d;1;2
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;4a3ff2cf-924a-40b2-8540-6213eacd2460;3;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;bc757dba-eae9-449c-8986-3a7423db361b;4;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;4a6a222f-45d8-46dc-a479-9e2862c5ec04;1;3
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;ac7f16c1-b9ac-4471-bbc1-d224f3dea0eb;1;4
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;720ea640-677c-40ea-b0f0-2349c14f43e9;2;2
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;221524df-de81-4c62-b5fc-07692a7a6701;1;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;7401aacf-a513-4899-add1-9020af17c085;1;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;eb71238e-8f11-4b6c-b3d8-4f073dde25cb;1;4
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;15ccd2e2-ff62-44af-9cdc-4ba734802b4c;0;2
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;b89d061b-211b-468d-8df1-00be0ad11e3b;2;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;cc216780-5af6-48e5-ba90-40b2b5095f6f;1;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;23c37287-e2a9-46bd-8462-d93e552f7f02;2;2
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;d1baa0fe-6f5b-4c77-ab18-cf3879a35202;2;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;48233635-63c8-4c8e-9e24-f5fea034d578;1;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;a0ed30bf-d2ba-4f20-b3ff-9235725a2828;0;3
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;dbe94e5e-1ac1-483b-b3e3-b1837bd07b69;2;2
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;b4c8645f-7fda-4983-9b85-79c70621e255;6;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;fbafc025-bbef-4e8f-8c24-3168b7c94609;1;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;577621d7-41f9-42e9-bc72-7cd5eb642329;2;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;2e780d25-f1f5-4e6b-bed3-a2c17e245885;5;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;c9bb33fd-91e7-4fba-b13a-32c8f574bac9;1;2
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;4ed786d2-f903-4cfc-8bad-0b1c03757811;0;3
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;ec8fa0cd-da44-4bb1-8124-94c0f54837cf;2;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;4fbf144a-faa9-4928-aa94-424246daf5c2;1;3
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;aefa3302-baf2-4aa1-84f3-c1b37212b1fd;5;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;ffa9e78d-d28b-4f50-8147-10d459414ece;1;2
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;e234852c-1749-439a-81a0-9714c2de6884;1;2
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;617b2750-c295-4c2c-8947-16e4dfe3e4c3;3;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;1af918bd-ec32-4802-bad5-4f631af54133;0;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;84295db2-1e91-48de-9c8c-da77f961b366;2;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;63ca3b21-8ae6-4694-b5d9-847f594847ca;1;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;b16dc9f2-3dd6-4477-950f-33306996710f;1;2
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;417bb761-fee7-4064-91c1-c0ac7f067f27;0;4
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;39a3507d-d9d6-496f-b1d2-1b17699bdcff;1;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;c5b846f6-0e5f-488f-8db9-903cf600effb;8;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;05922653-dbb1-4d88-9481-81d45a2a89d4;0;4
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;99412f67-a0f5-4a96-a16c-8d79249bbfef;5;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;fc1a59d4-4b43-412c-a8cf-df27888531b1;4;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;0a1b2929-b031-4c05-9f44-eb05cc63e024;2;4
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;9fa9c061-bbc6-494a-a0b1-3b04e740478e;2;2
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;c4fdc0dc-d354-4607-bf5d-9663d8ffcb63;0;1
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;75669d9e-deb8-4a01-8f82-efcafd8e3cad;2;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;214de929-fd81-4d39-9c4a-8833663e4fe1;1;0
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;0aa2ebcd-70de-412a-9441-b8b8075500f9;0;3
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;3bce09a8-fe18-493f-bba3-75b418219afc;2;5
51c7a1d5-d3d6-4f0a-836d-6194787b1e7f;c69858fe-95a6-4da7-b0ed-a1c58b2d06b3;1;1
37c4de0d-098a-4531-a24c-e83d4810591f;00804107-d265-4ce0-8fa0-ddbe68e8163d;2;1
37c4de0d-098a-4531-a24c-e83d4810591f;eeb974eb-67fc-4260-a4ea-0a9450cd4bc7;1;0
37c4de0d-098a-4531-a24c-e83d4810591f;51f0ff44-15d4-4669-a082-050405194406;1;1
37c4de0d-098a-4531-a24c-e83d4810591f;e5044fff-3542-4b24-9331-b3c3bd84692d;2;0
37c4de0d-098a-4531-a24c-e83d4810591f;f2e46b5c-6866-492b-b8b3-f6cae34f7ec7;1;3
37c4de0d-098a-4531-a24c-e83d4810591f;f0e9ba93-8a74-429c-be82-31adef64970b;1;0
37c4de0d-098a-4531-a24c-e83d4810591f;2c237b79-380c-4474-b377-275e67b9c3a4;3;0
37c4de0d-098a-4531-a24c-e83d4810591f;1dc15474-5c90-41fd-833a-5bf953fc1a62;0;2
37c4de0d-098a-4531-a24c-e83d4810591f;ed124ab7-1f57-4c61-ae5b-85f327355a54;2;0
37c4de0d-098a-4531-a24c-e83d4810591f;bed268f0-cf7e-405c-a096-7cf8a582c7e2;1;0
37c4de0d-098a-4531-a24c-e83d4810591f;b6ed7065-a307-4e7d-b9f8-f454cdbdf5a8;1;1
37c4de0d-098a-4531-a24c-e83d4810591f;72b48638-ef0f-4645-92c8-51ec6218ed9a;0;1
37c4de0d-098a-4531-a24c-e83d4810591f;c6d40e5f-a57d-49c7-8a85-c6524e5629b6;2;0
37c4de0d-098a-4531-a24c-e83d4810591f;02f0c2c3-b0ec-4dc8-9286-274dc62d85b7;0;1
37c4de0d-098a-4531-a24c-e83d4810591f;46507557-7c9f-4c02-a1a1-6e23f971e923;1;1
37c4de0d-098a-4531-a24c-e83d4810591f;3e2e3c77-f016-493b-bf16-07e31fe91466;3;0
37c4de0d-098a-4531-a24c-e83d4810591f;558195d2-5afb-439d-b3ff-bd8aaa0d05ad;1;2
37c4de0d-098a-4531-a24c-e83d4810591f;790cc44b-d80a-4fa0-9dff-60a47c367dcc;2;1
37c4de0d-098a-4531-a24c-e83d4810591f;d15617ab-21a0-4233-b0c7-d81e9c4fe168;1;1
37c4de0d-098a-4531-a24c-e83d4810591f;8d6f9e88-4f45-4613-bed8-1104fed67e81;1;2
37c4de0d-098a-4531-a24c-e83d4810591f;38e77705-c9dd-4340-b07b-1a602079c785;1;2
37c4de0d-098a-4531-a24c-e83d4810591f;7029238d-800f-474c-a1a1-6e39f6426826;2;1
37c4de0d-098a-4531-a24c-e83d4810591f;b9fe6496-64c2-44a6-9e68-7faa1dbabf94;2;1
37c4de0d-098a-4531-a24c-e83d4810591f;e7c8da36-b6ff-47fa-9904-06af82e7ade4;2;1
37c4de0d-098a-4531-a24c-e83d4810591f;35f389be-886f-421b-a0da-6244a230cfc3;3;0
37c4de0d-098a-4531-a24c-e83d4810591f;9976821a-b7c4-45e4-90e1-4718a8ea498d;1;1
37c4de0d-098a-4531-a24c-e83d4810591f;4a3ff2cf-924a-40b2-8540-6213eacd2460;2;0
37c4de0d-098a-4531-a24c-e83d4810591f;bc757dba-eae9-449c-8986-3a7423db361b;1;0
37c4de0d-098a-4531-a24c-e83d4810591f;4a6a222f-45d8-46dc-a479-9e2862c5ec04;1;2
37c4de0d-098a-4531-a24c-e83d4810591f;ac7f16c1-b9ac-4471-bbc1-d224f3dea0eb;1;2
37c4de0d-098a-4531-a24c-e83d4810591f;720ea640-677c-40ea-b0f0-2349c14f43e9;2;0
37c4de0d-098a-4531-a24c-e83d4810591f;221524df-de81-4c62-b5fc-07692a7a6701;1;0
37c4de0d-098a-4531-a24c-e83d4810591f;7401aacf-a513-4899-add1-9020af17c085;3;1
37c4de0d-098a-4531-a24c-e83d4810591f;eb71238e-8f11-4b6c-b3d8-4f073dde25cb;1;2
37c4de0d-098a-4531-a24c-e83d4810591f;15ccd2e2-ff62-44af-9cdc-4ba734802b4c;0;3
37c4de0d-098a-4531-a24c-e83d4810591f;b89d061b-211b-468d-8df1-00be0ad11e3b;1;2
37c4de0d-098a-4531-a24c-e83d4810591f;cc216780-5af6-48e5-ba90-40b2b5095f6f;3;1
37c4de0d-098a-4531-a24c-e83d4810591f;23c37287-e2a9-46bd-8462-d93e552f7f02;1;2
37c4de0d-098a-4531-a24c-e83d4810591f;d1baa0fe-6f5b-4c77-ab18-cf3879a35202;2;1
37c4de0d-098a-4531-a24c-e83d4810591f;48233635-63c8-4c8e-9e24-f5fea034d578;1;1
37c4de0d-098a-4531-a24c-e83d4810591f;a0ed30bf-d2ba-4f20-b3ff-9235725a2828;1;3
37c4de0d-098a-4531-a24c-e83d4810591f;dbe94e5e-1ac1-483b-b3e3-b1837bd07b69;1;1
37c4de0d-098a-4531-a24c-e83d4810591f;b4c8645f-7fda-4983-9b85-79c70621e255;3;1
37c4de0d-098a-4531-a24c-e83d4810591f;fbafc025-bbef-4e8f-8c24-3168b7c94609;1;2
37c4de0d-098a-4531-a24c-e83d4810591f;577621d7-41f9-42e9-bc72-7cd5eb642329;2;1
37c4de0d-098a-4531-a24c-e83d4810591f;2e780d25-f1f5-4e6b-bed3-a2c17e245885;2;0
37c4de0d-098a-4531-a24c-e83d4810591f;c9bb33fd-91e7-4fba-b13a-32c8f574bac9;1;0
37c4de0d-098a-4531-a24c-e83d4810591f;4ed786d2-f903-4cfc-8bad-0b1c03757811;1;1
37c4de0d-098a-4531-a24c-e83d4810591f;ec8fa0cd-da44-4bb1-8124-94c0f54837cf;2;0
37c4de0d-098a-4531-a24c-e83d4810591f;4fbf144a-faa9-4928-aa94-424246daf5c2;0;1
37c4de0d-098a-4531-a24c-e83d4810591f;aefa3302-baf2-4aa1-84f3-c1b37212b1fd;2;0
37c4de0d-098a-4531-a24c-e83d4810591f;ffa9e78d-d28b-4f50-8147-10d459414ece;2;1
37c4de0d-098a-4531-a24c-e83d4810591f;e234852c-1749-439a-81a0-9714c2de6884;1;2
37c4de0d-098a-4531-a24c-e83d4810591f;617b2750-c295-4c2c-8947-16e4dfe3e4c3;2;2
37c4de0d-098a-4531-a24c-e83d4810591f;1af918bd-ec32-4802-bad5-4f631af54133;3;0
37c4de0d-098a-4531-a24c-e83d4810591f;84295db2-1e91-48de-9c8c-da77f961b366;2;1
37c4de0d-098a-4531-a24c-e83d4810591f;63ca3b21-8ae6-4694-b5d9-847f594847ca;2;0
37c4de0d-098a-4531-a24c-e83d4810591f;b16dc9f2-3dd6-4477-950f-33306996710f;1;1
37c4de0d-098a-4531-a24c-e83d4810591f;417bb761-fee7-4064-91c1-c0ac7f067f27;0;2
37c4de0d-098a-4531-a24c-e83d4810591f;39a3507d-d9d6-496f-b1d2-1b17699bdcff;1;2
37c4de0d-098a-4531-a24c-e83d4810591f;c5b846f6-0e5f-488f-8db9-903cf600effb;2;0
37c4de0d-098a-4531-a24c-e83d4810591f;05922653-dbb1-4d88-9481-81d45a2a89d4;0;3
37c4de0d-098a-4531-a24c-e83d4810591f;99412f67-a0f5-4a96-a16c-8d79249bbfef;3;0
37c4de0d-098a-4531-a24c-e83d4810591f;fc1a59d4-4b43-412c-a8cf-df27888531b1;2;0
37c4de0d-098a-4531-a24c-e83d4810591f;0a1b2929-b031-4c05-9f44-eb05cc63e024;1;2
37c4de0d-098a-4531-a24c-e83d4810591f;9fa9c061-bbc6-494a-a0b1-3b04e740478e;1;1
37c4de0d-098a-4531-a24c-e83d4810591f;c4fdc0dc-d354-4607-bf5d-9663d8ffcb63;2;1
37c4de0d-098a-4531-a24c-e83d4810591f;75669d9e-deb8-4a01-8f82-efcafd8e3cad;2;2
37c4de0d-098a-4531-a24c-e83d4810591f;214de929-fd81-4d39-9c4a-8833663e4fe1;2;1
37c4de0d-098a-4531-a24c-e83d4810591f;0aa2ebcd-70de-412a-9441-b8b8075500f9;1;1
37c4de0d-098a-4531-a24c-e83d4810591f;3bce09a8-fe18-493f-bba3-75b418219afc;1;2
37c4de0d-098a-4531-a24c-e83d4810591f;c69858fe-95a6-4da7-b0ed-a1c58b2d06b3;2;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;00804107-d265-4ce0-8fa0-ddbe68e8163d;2;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;eeb974eb-67fc-4260-a4ea-0a9450cd4bc7;0;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;51f0ff44-15d4-4669-a082-050405194406;2;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;e5044fff-3542-4b24-9331-b3c3bd84692d;3;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;f2e46b5c-6866-492b-b8b3-f6cae34f7ec7;1;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;f0e9ba93-8a74-429c-be82-31adef64970b;2;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;2c237b79-380c-4474-b377-275e67b9c3a4;2;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;1dc15474-5c90-41fd-833a-5bf953fc1a62;0;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;ed124ab7-1f57-4c61-ae5b-85f327355a54;3;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;bed268f0-cf7e-405c-a096-7cf8a582c7e2;2;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;b6ed7065-a307-4e7d-b9f8-f454cdbdf5a8;1;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;72b48638-ef0f-4645-92c8-51ec6218ed9a;2;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;c6d40e5f-a57d-49c7-8a85-c6524e5629b6;2;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;02f0c2c3-b0ec-4dc8-9286-274dc62d85b7;0;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;46507557-7c9f-4c02-a1a1-6e23f971e923;1;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;3e2e3c77-f016-493b-bf16-07e31fe91466;4;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;558195d2-5afb-439d-b3ff-bd8aaa0d05ad;0;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;790cc44b-d80a-4fa0-9dff-60a47c367dcc;3;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;d15617ab-21a0-4233-b0c7-d81e9c4fe168;0;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;8d6f9e88-4f45-4613-bed8-1104fed67e81;1;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;38e77705-c9dd-4340-b07b-1a602079c785;3;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;7029238d-800f-474c-a1a1-6e39f6426826;1;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;b9fe6496-64c2-44a6-9e68-7faa1dbabf94;2;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;e7c8da36-b6ff-47fa-9904-06af82e7ade4;2;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;35f389be-886f-421b-a0da-6244a230cfc3;4;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;9976821a-b7c4-45e4-90e1-4718a8ea498d;2;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;4a3ff2cf-924a-40b2-8540-6213eacd2460;2;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;bc757dba-eae9-449c-8986-3a7423db361b;3;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;4a6a222f-45d8-46dc-a479-9e2862c5ec04;2;3
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;ac7f16c1-b9ac-4471-bbc1-d224f3dea0eb;1;4
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;720ea640-677c-40ea-b0f0-2349c14f43e9;0;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;221524df-de81-4c62-b5fc-07692a7a6701;1;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;7401aacf-a513-4899-add1-9020af17c085;2;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;eb71238e-8f11-4b6c-b3d8-4f073dde25cb;2;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;15ccd2e2-ff62-44af-9cdc-4ba734802b4c;1;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;b89d061b-211b-468d-8df1-00be0ad11e3b;1;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;cc216780-5af6-48e5-ba90-40b2b5095f6f;2;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;23c37287-e2a9-46bd-8462-d93e552f7f02;1;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;d1baa0fe-6f5b-4c77-ab18-cf3879a35202;2;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;48233635-63c8-4c8e-9e24-f5fea034d578;1;3
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;a0ed30bf-d2ba-4f20-b3ff-9235725a2828;0;3
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;dbe94e5e-1ac1-483b-b3e3-b1837bd07b69;2;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;b4c8645f-7fda-4983-9b85-79c70621e255;4;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;fbafc025-bbef-4e8f-8c24-3168b7c94609;1;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;577621d7-41f9-42e9-bc72-7cd5eb642329;3;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;2e780d25-f1f5-4e6b-bed3-a2c17e245885;2;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;c9bb33fd-91e7-4fba-b13a-32c8f574bac9;0;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;4ed786d2-f903-4cfc-8bad-0b1c03757811;1;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;ec8fa0cd-da44-4bb1-8124-94c0f54837cf;3;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;4fbf144a-faa9-4928-aa94-424246daf5c2;0;3
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;aefa3302-baf2-4aa1-84f3-c1b37212b1fd;3;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;ffa9e78d-d28b-4f50-8147-10d459414ece;1;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;e234852c-1749-439a-81a0-9714c2de6884;2;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;617b2750-c295-4c2c-8947-16e4dfe3e4c3;2;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;1af918bd-ec32-4802-bad5-4f631af54133;3;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;84295db2-1e91-48de-9c8c-da77f961b366;1;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;63ca3b21-8ae6-4694-b5d9-847f594847ca;2;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;b16dc9f2-3dd6-4477-950f-33306996710f;1;3
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;417bb761-fee7-4064-91c1-c0ac7f067f27;0;3
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;39a3507d-d9d6-496f-b1d2-1b17699bdcff;1;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;c5b846f6-0e5f-488f-8db9-903cf600effb;2;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;05922653-dbb1-4d88-9481-81d45a2a89d4;1;3
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;99412f67-a0f5-4a96-a16c-8d79249bbfef;3;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;fc1a59d4-4b43-412c-a8cf-df27888531b1;2;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;0a1b2929-b031-4c05-9f44-eb05cc63e024;0;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;9fa9c061-bbc6-494a-a0b1-3b04e740478e;2;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;c4fdc0dc-d354-4607-bf5d-9663d8ffcb63;2;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;75669d9e-deb8-4a01-8f82-efcafd8e3cad;2;0
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;214de929-fd81-4d39-9c4a-8833663e4fe1;2;1
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;0aa2ebcd-70de-412a-9441-b8b8075500f9;0;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;3bce09a8-fe18-493f-bba3-75b418219afc;0;2
e6da5ff2-290e-4a6b-a992-f14402e6ca2c;c69858fe-95a6-4da7-b0ed-a1c58b2d06b3;2;1
1e7180f3-fd68-4801-873d-cbf2d3ab2e99;00804107-d265-4ce0-8fa0-ddbe68e8163d;2;1
1e7180f3-fd68-4801-873d-cbf2d3ab2e99;eeb974eb-67fc-4260-a4ea-0a9450cd4bc7;1;1
1e7180f3-fd68-4801-873d-cbf2d3ab2e99;51f0ff44-15d4-4669-a082-050405194406;2;0
1e7180f3-fd68-4801-873d-cbf2d3ab2e99;e5044fff-3542-4b24-9331-b3c3bd84692d;1;2
1e7180f3-fd68-4801-873d-cbf2d3ab2e99;f2e46b5c-6866-492b-b8b3-f6cae34f7ec7;1;2
1e7180f3-fd68-4801-873d-cbf2d3ab2e99;f0e9ba93-8a74-429c-be82-31adef64970b;1;3
1e7180f3-fd68-4801-873d-cbf2d3ab2e99;2c237b79-380c-4474-b377-275e67b9c3a4;2;1
1e7180f3-fd68-4801-873d-cbf2d3ab2e99;1dc15474-5c90-41fd-833a-5bf953fc1a62;1;2
